Model,Scenario,Region,Country code,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2023,SSP1,Lebanon,LBN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,12928.2,11768.1,12654.9,13978.9,15976.5,18675.3,21900.6,25619.3,29816.2,34452,39392.4,44547.8,49883.1,55492.3,61409.7,67585.6,74050.5
OECD ENV-Growth 2023,SSP1,Liberia,LBR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1370.46,1583.03,1961.75,2406.72,2996.8,3793.55,4808.74,6074.56,7647.25,9558.62,11836.8,14535,17675.4,21270.2,25363.5,29999.1,35227.3
OECD ENV-Growth 2023,SSP1,Libya,LBY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15794.2,22323.8,24293.6,25273.4,28539.8,33940.8,41096.5,49846.3,59990.2,71205.9,83088.1,95556,108594,122217,136505,151479,167298
OECD ENV-Growth 2023,SSP1,Saint Lucia,LCA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11855.5,16358.3,17516.8,19282,22121.9,25981.3,30496.6,35564.6,41266.9,47682.7,54668,62115.7,69919.7,78054,86525.5,95326.5,104419
OECD ENV-Growth 2023,SSP1,Sri Lanka,LKA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13080.2,12329.7,14274.9,16845.3,20057.4,23846.4,27930.3,32345,37159.4,42341.7,47807,53527.8,59497.8,65716.6,72150.7,78782.7,85613.2
OECD ENV-Growth 2023,SSP1,Lesotho,LSO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2375.84,2524.24,2719.61,3197.79,3843.11,4662.87,5640.7,6817.65,8257.28,10015.2,12101.8,14519.8,17271.6,20395.4,23946.7,27980.3,32543.8
OECD ENV-Growth 2023,SSP1,Lithuania,LTU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34360.9,40588.9,48665.9,55056.2,61150.2,66884,71490.9,75568.3,79524.7,83388.1,87077.4,90293.6,93004.8,95315.8,97366.9,99222.2,100853
OECD ENV-Growth 2023,SSP1,Luxembourg,LUX,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,108051,115995,129015,135351,138437,139046,139109,139361,140194,141879,143774,145579,147167,148659,150229,151961,153781
OECD ENV-Growth 2023,SSP1,Latvia,LVA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27637.6,33053.4,38254.4,43525.8,49024.6,54486.6,59969.3,65321.8,70992.8,77005.5,83081.8,88972.9,94631.8,100104,105466,110742,115886
OECD ENV-Growth 2023,SSP1,Macao,MAC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,55674.7,118408,139306,161347,181897,198475,209795,217922,224556,230768,234746,236360,235774,233765,230966,227539,223314
OECD ENV-Growth 2023,SSP1,Morocco,MAR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7703.07,8800.01,10060.3,11765,13993.4,16836,20254.3,24321.6,29197.6,34895.9,41213.5,48151.3,55762.7,63978.8,72838,82383.8,92643.8
OECD ENV-Growth 2023,SSP1,Moldova,MDA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10092.6,12360.3,16496.7,21747.8,27254.6,32341.4,36613.8,40426.5,44154.3,47963,51672,55214.4,58641.3,62086.9,65653,69373.9,73215.8
OECD ENV-Growth 2023,SSP1,Madagascar,MDG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1454.05,1642.48,1902.96,2321.17,2901.57,3686.8,4687.93,5942.78,7510.69,9450.37,11788.5,14566,17767.5,21409.8,25542.1,30218.8,35499.5
OECD ENV-Growth 2023,SSP1,Maldives,MDV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13512.5,24646.4,30253.3,36039.3,41670.1,46697.8,51037.1,55103.9,59364.6,64000,68241.2,72184.5,75747.7,79186.5,82665.8,86276.1,89768.9
OECD ENV-Growth 2023,SSP1,Mexico,MEX,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17701.9,20362.4,22575,25536.8,29272.9,33689.3,38408.5,43275,48248.9,53320.8,58416.3,63382.2,68072.5,72439.7,76451.8,80077.9,83345.5
OECD ENV-Growth 2023,SSP1,North Macedonia,MKD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15644.1,18334.2,21695.4,25204.3,29124.9,33324.2,37570.1,41959,46567.6,51973.4,58358.1,65393.4,72799,80403.3,88175.7,96106.3,104239
OECD ENV-Growth 2023,SSP1,Mali,MLI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2158.09,2312.55,2671.92,3321.4,4215.19,5400.14,6891.25,8712.53,10928.7,13561.6,16639.3,20194.1,24233.1,28802.7,33961.9,39809.9,46360
OECD ENV-Growth 2023,SSP1,Malta,MLT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,42841.5,56153.2,66408.9,76836.6,85468.1,92472.9,97867,102632,107518,112383,117541,122703,127843,133008,138402,144205,150391
OECD ENV-Growth 2023,SSP1,Myanmar,MMR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4965.99,4365.86,5033.47,6055.18,7430.85,9191.1,11266.8,13693.1,16522,19783.3,23475,27505.7,31818.8,36419.8,41322.1,46561.6,52138.5
OECD ENV-Growth 2023,SSP1,Montenegro,MNE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18032.7,23484.1,27446.3,31447.7,35078.2,38274.6,41065.3,43735.2,46472.9,49375.9,52378.8,55436,58573,61798.3,65190.6,68779,72585.5
OECD ENV-Growth 2023,SSP1,Mongolia,MNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11766.2,13415.9,15364.2,18073.3,21282.8,24909.6,28841.5,33278.7,38484,44478.3,51014.3,57953,65282.9,73024.3,81280.2,90108.7,99621.2
OECD ENV-Growth 2023,SSP1,Mozambique,MOZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1251.81,1396.03,2059.09,3112.45,4502.79,6270.83,8340,10725.3,13511.8,16771.2,20504.5,24778.2,29584.4,34975.7,40991,47685,55082.1
OECD ENV-Growth 2023,SSP1,Mauritania,MRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5390.73,6215.67,7080.29,8471.53,10096.4,12012,14212.6,16739.5,19705.9,23154,27006,31317,36069.6,41212.9,46781.2,52826.4,59403.3
OECD ENV-Growth 2023,SSP1,Mauritius,MUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,19737,25029,29660.9,35176.4,41539.9,48449.8,55387.6,62446.4,69536.4,76505.8,83441.1,90248.9,96890.3,103270,109444,115500,121494
OECD ENV-Growth 2023,SSP1,Malawi,MWI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1511.24,1539.81,1730.49,2063.58,2635.35,3459.71,4535.13,5876.18,7525.91,9517.49,11860.9,14607,17781.3,21430.2,25573.9,30242.6,35465.4
OECD ENV-Growth 2023,SSP1,Malaysia,MYS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26006,31479.4,36831.2,42331.6,47146.1,51281,54924.1,58367.4,61935.8,65746.5,69646,73603.1,77637.5,81797.5,86136.1,90678.7,95384.8
OECD ENV-Growth 2023,SSP1,Mayotte,MYT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21224.7,26915.5,31122.2,35500.6,40788.6,46433.4,52163.9,58081.3,64530.9,71409,78561.6,85830.5,93343.5,101255,109696,118729,128386
OECD ENV-Growth 2023,SSP1,Namibia,NAM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9122.41,9901.02,10586.6,11893.1,13743.8,16050,18702.9,21728.5,25208.3,29156.5,33528.2,38162.6,43030.5,48137.9,53552.6,59342.3,65511.1
OECD ENV-Growth 2023,SSP1,New Caledonia,NCL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21887.4,39922.1,48942,58373.1,67862,76752.7,84747.2,92170.7,99563,107153,114726,122217,129773,137509,145639,154245,163352
OECD ENV-Growth 2023,SSP1,Niger,NER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1237.5,1465.52,1743.76,2246.94,2902.23,3754.35,4818.67,6142.06,7801.58,9856.65,12357.2,15353.5,18889.1,22982.8,27739.4,33260.4,39683.1
OECD ENV-Growth 2023,SSP1,Nigeria,NGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4925.3,5156.04,5578.4,6518.11,7682.95,9127.42,10851.2,12902.5,15359.2,18241.3,21550.7,25278.4,29456.1,34153,39429.5,45383.5,52077.6
OECD ENV-Growth 2023,SSP1,Nicaragua,NIC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5266.57,6261.37,7146.07,8541.79,10651,13574.7,17251.7,21709.8,27057.2,33382.7,40565.6,48572.6,57205.7,66387.9,76115.9,86358.7,97058.1
OECD ENV-Growth 2023,SSP1,Netherlands,NLD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,51621.1,57635.9,62640.1,67329.4,72396.3,77538.7,82247,86669.3,91005.1,95286.6,99290.1,102934,106323,109453,112413,115115,117431
OECD ENV-Growth 2023,SSP1,Norway,NOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,61258.3,66334,70947.6,76088.2,81875.9,88045.4,93867.7,99556.6,105357,111363,117082,122421,127474,132476,137509,142450,147025
OECD ENV-Growth 2023,SSP1,Nepal,NPL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3807.12,4468.89,5558.25,7115.09,9252.03,12015.6,15272.7,19019,23347.5,28304.8,33862.3,40037.9,46682.8,53734.9,61207.6,69104.4,77373.2
OECD ENV-Growth 2023,SSP1,New Zealand,NZL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,39011.4,43106.9,47531,52489.1,57972.6,63946.9,69629.4,75028.5,80432.1,85876.5,91032,95767.9,100102,104094,107798,111189,114173
OECD ENV-Growth 2023,SSP1,Oman,OMN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32768.1,34819.8,38221.9,42891.3,48313.2,53961.1,59528.8,65501.8,72156.4,79613.4,87484.2,95771.2,104267,112903,121775,130905,140205
OECD ENV-Growth 2023,SSP1,Pakistan,PAK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5095.69,5505.89,6441.19,7722.53,9592.69,12157.5,15344.4,19163.6,23702.7,29048.1,35095.4,41857.7,49273.1,57296.8,65956.9,75249.7,85193.1
OECD ENV-Growth 2023,SSP1,Panama,PAN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26786.5,37200.8,43130.6,49520.4,55795.4,61903.3,67814.9,73612.2,79572.4,85737.7,91933.5,98286,104790,111519,118463,125646,133089
OECD ENV-Growth 2023,SSP1,Peru,PER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11503,13787.7,15481.2,17787.2,20832.7,24504.6,28555.3,32912.7,37657.2,42804,48298,54091.5,60139.4,66441.6,72982.7,79762.2,86780.8
OECD ENV-Growth 2023,SSP1,Philippines,PHL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7836.35,9849.3,12689.4,16199.6,20005.2,23957.2,27820.3,31629.5,35549.1,39607.6,43722,47915.9,52228,56739.1,61476.9,66456.9,71653.8
OECD ENV-Growth 2023,SSP1,Papua New Guinea,PNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3287.62,3495.43,3831.05,4562.51,5730.39,7436.78,9687.01,12558.1,16158.8,20603.7,25844.2,31852.4,38591.9,46088.6,54390.4,63560.9,73619.5
OECD ENV-Growth 2023,SSP1,Poland,POL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,31036.6,36574.3,43942.8,50883.9,57488.1,62606.7,66668.8,70163.7,73572.8,77026.9,80353.8,83427.8,86205.7,88762,91184.6,93506.5,95665.8
OECD ENV-Growth 2023,SSP1,Puerto Rico,PRI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32401.1,34622.8,38278.1,42271.8,46268.1,50158.8,53696.5,57169.8,60681.6,64268.1,67827.4,71234.9,74473.2,77674.2,80945.2,84355.4,87944.3
OECD ENV-Growth 2023,SSP1,North Korea,PRK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1828.6,2240.98,2939.94,4028.36,5692.09,8003.73,10870.2,14305.6,18453.8,23461.2,29350.1,35929.1,43164,51036.6,59638.6,69073.5,79299.6
OECD ENV-Growth 2023,SSP1,Portugal,PRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30507.3,36688.5,41028.1,45702.2,50995.6,56379.1,61574.8,66639,71645.5,76631.1,81313,85604.2,89429.9,92868.8,96083.6,99064,101852
OECD ENV-Growth 2023,SSP1,Paraguay,PRY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13409.8,14825,16778,19208.2,22097.4,25515.6,29290.2,33463.7,38127.3,43316.2,48804.9,54590.1,60578.8,66806.1,73313,80084.9,87116.6
OECD ENV-Growth 2023,SSP1,French Polynesia,PYF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15334.3,17536.7,19836.8,22736.2,26553,31235.5,36374.9,41985.5,48196.8,54970.1,62165.9,69739.1,77772.1,86284.4,95293.3,104766,114669
OECD ENV-Growth 2023,SSP1,Qatar,QAT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,86871.3,91213.5,100313,103761,104355,104030,104025,104787,107051,110879,114761,118467,122385,126677,131343,136200,140929
OECD ENV-Growth 2023,SSP1,Romania,ROU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25950.7,32043.7,37474.1,43229.4,48981.5,54444.1,59375.3,64107.1,68957,74038.7,79052.2,83924.8,88550.5,92946.7,97161.2,101237,105172
OECD ENV-Growth 2023,SSP1,Russian Federation,RUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25198.4,27015.9,29431,32950.2,36829.9,40952.7,45053,49548.2,54746.5,60472.8,66589.3,72924.9,79473.6,86352.4,93692.9,101505,109697
OECD ENV-Growth 2023,SSP1,Rwanda,RWA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2091.91,2735.47,3516.89,4449.71,5588.9,6993.1,8652.05,10622.7,13014,15889,19225.3,23074.2,27413.2,32217.3,37522.8,43395.4,49897.8
OECD ENV-Growth 2023,SSP1,Saudi Arabia,SAU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,44161.7,49707.4,58117.7,65865.2,72579.1,77933.9,82049.5,85567.9,88775,92053.3,95347.9,98452.6,101400,104138,106736,109261,111712
OECD ENV-Growth 2023,SSP1,Sudan,SDN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4019.69,3065.42,3468.96,4005.85,4684.59,5487.99,6348.47,7320.48,8490.01,9915.09,11611.3,13613.9,15920.2,18571,21578,24981.8,28803.7
OECD ENV-Growth 2023,SSP1,Senegal,SEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3430.49,4235.93,5068.74,6315.82,7701.98,9288.23,11087.5,13167.1,15629.5,18513.4,21739.4,25345.1,29330,33699.6,38494.2,43747.7,49499.4
OECD ENV-Growth 2023,SSP1,Singapore,SGP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,91565,105375,115949,125270,130302,132008,131166,129947,128622,127466,126056,124150,121795,119126,116299,113525,112523
OECD ENV-Growth 2023,SSP1,Solomon Islands,SLB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2181.58,2021.69,2172.52,2636.35,3558.91,5123.4,7479.02,10850.1,15533.8,21816,29929.6,40072.4,52411.5,67026.5,84018.5,103446,125455
OECD ENV-Growth 2023,SSP1,Sierra Leone,SLE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1604.46,1780.71,2069.18,2529.75,3220.98,4175.56,5394.06,6898.99,8741.02,10955.5,13563.3,16597.2,20043.5,23907.2,28233.9,33084.5,38530.8
OECD ENV-Growth 2023,SSP1,El Salvador,SLV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8311.97,9975.56,11025,12668,15112.8,18429.4,22487.8,27290.1,32885,39337.3,46571.4,54541.2,62927.2,71667.7,80822.8,90367.9,100230
OECD ENV-Growth 2023,SSP1,Somalia,SOM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1480.18,1508.25,1669.91,2036.52,2626.91,3458.02,4527.13,5856.53,7499.7,9472.72,11764.2,14392.9,17379.6,20774.5,24641,29055,34038.6
OECD ENV-Growth 2023,SSP1,Serbia,SRB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17074,21236.2,26205.7,31767.6,37496.4,43095.8,48241.6,53095.8,57925.4,62947.8,68134,73429.1,78848.9,84378.3,90117.6,96147.5,102539
OECD ENV-Growth 2023,SSP1,South Sudan,SSD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,505.277,584.965,732.75,923.255,1185.58,1568.21,2086.13,2765.99,3632.62,4693.73,5969.62,7508.73,9356.3,11545.1,14096.8,17029.4,20389.5
OECD ENV-Growth 2023,SSP1,Sao Tome and Principe,STP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3547.99,3525.58,3952.38,4571.71,5425.05,6546.04,7936.16,9629.99,11684.4,14113.3,16902.4,20098.9,23697,27678.1,32072.8,36934.4,42308.1
OECD ENV-Growth 2023,SSP1,Suriname,SUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15413.6,15713.9,17615.5,20202.8,23648.7,27750,32192.7,36885,41950.9,47307.7,52820,58490.4,64276.1,70179.3,76291.9,82637.2,89261.1
OECD ENV-Growth 2023,SSP1,Slovakia,SVK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32311,35987.9,40213.2,45068.6,50310.7,55191.7,59791.2,64245.3,68673.7,73275,77996.4,82575.3,86880.5,90858.2,94555.6,98021.1,101248
OECD ENV-Growth 2023,SSP1,Slovenia,SVN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34540.4,40566.2,45961.6,50755.9,54979.8,58369.4,61529.5,64639,67897.1,71124.4,74202.1,77017.2,79539,81821.2,83917.5,85829.5,87513
OECD ENV-Growth 2023,SSP1,Sweden,SWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,49613.8,54385.9,60641.8,66264.3,71604.8,76472.3,80593.6,84605.1,88937.6,93635.3,98281.1,102659,106820,111000,115305,119617,123635
OECD ENV-Growth 2023,SSP1,Eswatini,SWZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8335.61,9772.39,10900.5,12617.3,14815.8,17503.6,20623.9,24215.7,28387,33116.6,38142.8,43474.9,49188.1,55333.3,61939.7,69023,76568.7
OECD ENV-Growth 2023,SSP1,Seychelles,SYC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27920.3,33839.1,39475.9,45653,52016.5,58515.3,65091.3,71790.6,78646,85911.8,93413.3,101055,108841,116895,125274,134037,143198
OECD ENV-Growth 2023,SSP1,Chad,TCD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1519.61,1495.88,1606.57,2001.91,2541.77,3246.62,4124.72,5204.1,6537.84,8164.64,10121.6,12427.2,15102.7,18164.9,21697,25773.5,30470.9
OECD ENV-Growth 2023,SSP1,Togo,TGO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2079.56,2454.51,2971.46,3698.2,4620.87,5792.69,7221.8,8943.72,11030.4,13520.8,16453.8,19839.5,23694.5,28019.4,32860.7,38269.3,44310.2
OECD ENV-Growth 2023,SSP1,Thailand,THA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,16885.9,19064.6,22149.4,25760.2,29720.3,33870.2,38049.7,42176.3,46417,50827.4,55234.7,59717.5,64221.4,68816.2,73548.9,78429.4,83474.8
OECD ENV-Growth 2023,SSP1,Tajikistan,TJK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3687.58,4636.89,5389.5,6421,7778.5,9453.6,11432.8,13742.6,16431.4,19463.3,22784.4,26372.3,30272,34508.9,39113.9,44069.7,49381.3
OECD ENV-Growth 2023,SSP1,Turkmenistan,TKM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15245,16048.6,16788,18072,19491,20961.2,22542.3,24309.5,26518.9,29133.1,31934.3,34782.8,37838.2,41183.8,44907.8,49021.3,53514.7
OECD ENV-Growth 2023,SSP1,Timor-Leste,TLS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2813.34,3017.95,3329.91,3983.31,5073.95,6691.37,8822.11,11517.6,14899.9,19064.6,24066.8,29942.1,36735.8,44464.6,53248.7,63146.5,74145.1
OECD ENV-Growth 2023,SSP1,Tonga,TON,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5654.89,5664.12,6012.98,6873.2,8302.04,10360.9,12999.4,16297,20398.4,25324.4,30995,37300.3,44210.7,51711.5,59874.3,68675,78070.6
OECD ENV-Growth 2023,SSP1,Trinidad and Tobago,TTO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22883.5,24498.5,26344.6,28764,32100.9,36126,40622.8,45654.3,51443.7,57835.2,64587,71661.3,79119.7,86970.2,95199,103767,112622
OECD ENV-Growth 2023,SSP1,Tunisia,TUN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10286.8,10868.9,12038.2,13737.6,16121.2,19183.5,22737.3,26844.4,31622.7,37049.6,43045.6,49390.5,55929,62616.6,69439.7,76359.1,83326.4
OECD ENV-Growth 2023,SSP1,Turkey,TUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,28343.2,35613.8,41903,48707.1,55254.8,61349.5,66809.8,72020,77249.2,82344.7,87085.7,91544.8,95755.3,99853.1,103948,108067,112194
OECD ENV-Growth 2023,SSP1,Taiwan,TWN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,52607.2,61991,70660.1,77135.8,80105.1,80677.2,79956.4,78976.5,78121.1,77533.2,77212.4,77172.4,77338.1,77697.3,78248.7,79004.8,79995.2
OECD ENV-Growth 2023,SSP1,Tanzania,TZA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2647.95,3010.27,3763.28,4737.55,5902.02,7306.81,8930.84,10845,13144.8,15887.8,19070,22721.3,26873.6,31583.9,36933.3,42957.9,49684.3
OECD ENV-Growth 2023,SSP1,Uganda,UGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2306.93,2674.03,3272.52,4044.29,4936.07,6015.69,7282.27,8782.6,10582.2,12740.5,15250.2,18160.4,21490,25279.4,29586.7,34440,39863.8
OECD ENV-Growth 2023,SSP1,Ukraine,UKR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11754.5,11697,14401,18071.8,22665.8,27749.6,32860.1,38057.8,43509.7,49186.3,55047.5,61025.5,67146.2,73537.6,80285.9,87391.6,94880.1
OECD ENV-Growth 2023,SSP1,Uruguay,URY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22078.7,26353.1,29781.9,33427.5,37222.3,41078,44834.7,48593.6,52388.1,56271.5,59996.1,63553.7,66906.9,70141,73324.7,76490.8,79668.9
OECD ENV-Growth 2023,SSP1,United States,USA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,58710.1,65651.4,70595.2,75760.6,81173.3,86480.4,91270.4,95924.5,100602,105387,110094,114743,119442,124304,129375,134620,139995
OECD ENV-Growth 2023,SSP1,Uzbekistan,UZB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7628.01,9414.73,11612.8,14373,17465.2,20620.7,23693.9,26853.3,30296.2,33994.8,37883.7,41909.2,46130.5,50637.1,55463.8,60599.7,66052.9
OECD ENV-Growth 2023,SSP1,Saint Vincent and the Grenadines,VCT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13685.2,17348.1,20191.2,23851,28561.8,34120.5,40146.7,46721.6,54032.2,61906.5,70171.3,78671.7,87316.8,96213.2,105411,114890,124609
OECD ENV-Growth 2023,SSP1,United States Virgin Islands,VIR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30862.3,32978.5,36045.8,39316.2,43633.5,48590.7,53809.7,59240.5,65112.1,71438,77948.6,84504.3,91101.4,97869,104901,112351,120300
OECD ENV-Growth 2023,SSP1,Viet Nam,VNM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10499.2,13318.6,18130.6,23982.7,29854.8,35360.3,40264.9,44882.7,49449.4,54092.1,58801.4,63340.2,67651,71805.5,75911.2,80045.5,84236.3
OECD ENV-Growth 2023,SSP1,Vanuatu,VUT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2500.58,2498.64,2707.94,3365.5,4496.53,6256.09,8735.46,12132.4,16744.4,22875.4,30676.3,40302.7,51804.5,65263.9,80738.5,98265.6,117913
OECD ENV-Growth 2023,SSP1,Samoa,WSM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5345.82,5145.59,5609.38,6444.02,7826.85,9793.99,12308.5,15448.9,19316,23996.8,29491.7,35729.9,42620,50128.6,58258.8,67007.4,76396.8
OECD ENV-Growth 2023,SSP1,Yemen,YEM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1790.38,1757.81,2126.61,2659.2,3502.59,4680.96,6158.83,7934.69,10061.4,12560.7,15438.8,18641.2,22134.3,25886.9,29924.1,34298.3,39060.3
OECD ENV-Growth 2023,SSP1,South Africa,ZAF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,12655.8,13364.2,13918.2,15526.2,18042.9,21357.3,25284.2,29809.3,35011.6,40890.5,47384.1,54431.5,62059.9,70284.7,79092.1,88437.4,98288.2
OECD ENV-Growth 2023,SSP1,Zambia,ZMB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3230.2,3526.83,4073.23,4835.38,5773.66,6943.45,8337.37,9996.59,11991.4,14371.3,17137.8,20336.1,23983.1,28093.2,32699.4,37848.3,43596.6
OECD ENV-Growth 2023,SSP1,Zimbabwe,ZWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1952.3,2303,2539.52,2949.64,3446.9,4045.79,4722.92,5492.74,6402.56,7480.45,8746.85,10230.9,11971.8,14011.7,16423.8,19260.9,22577.2
OECD ENV-Growth 2023,SSP2,Aruba,ABW,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,29212.7,42309.6,43997.9,46472.8,49127,52046.1,55453.8,59434.3,64004.7,69116.1,74476.8,80170.1,86347.3,93080.1,100434,108433,117085
OECD ENV-Growth 2023,SSP2,Angola,AGO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,6121.6,5918.74,6181.09,6642.21,7251.76,8118.43,9278.71,10761.2,12575.6,14760.8,17332.5,20322.8,23769.4,27726.6,32275.8,37377.2,43031
OECD ENV-Growth 2023,SSP2,Albania,ALB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13446,17482.6,21326.5,25427.5,29691.5,34036.4,38329.2,42664.7,47182.5,51983.9,57078,62109.3,67045,71930.5,76888.9,81931.8,87063.1
OECD ENV-Growth 2023,SSP2,United Arab Emirates,ARE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,67959.1,80899.5,95352.5,108139,116808,122286,125262,127185,129296,131916,134592,137084,139714,142338,144978,147742,150943
OECD ENV-Growth 2023,SSP2,Argentina,ARG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,16713.6,18714.7,20653.2,22465.1,24541.6,27006.3,29925.9,33309.3,37127.7,41398.7,46075.6,51096.2,56466.8,62230.7,68421.5,75035.4,82032.4
OECD ENV-Growth 2023,SSP2,Armenia,ARM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13339.2,18984.1,24086.7,29565.3,34700.6,39286.4,43483.2,47637,52100.4,56946,61735.9,66012.4,70161.2,74376.8,78793.2,83440.6,88327.5
OECD ENV-Growth 2023,SSP2,Antigua and Barbuda,ATG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18846,24439.8,27420.6,30842.7,34525,38667.2,43351.4,48683.7,54749.9,61705.4,69339.8,77690.8,86768.4,96650.2,107411,119087,131709
