Model,Scenario,version,Region,Country code,Unit,Variable,Type,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP3,1,Thailand,THA,USD_2010/yr,GDP|PPP [per capita],ANNUAL,17456.2403,20148.44415,22453.47298,24286.20752,25878.88688,27450.5373,28925.5448,30284.31045,31506.97828,32504.37862,33375.3331,34108.6736,34736.91596,35242.66223,35652.96787,35980.65006
OECD ENV-Growth 2025,SSP3,1,Thailand,THA,USD_2015/yr,GDP|PPP [per capita],ANNUAL,18504.23979,21358.07228,23801.48538,25744.24962,27432.54677,29098.55249,30662.11326,32102.4535,33398.52518,34455.80525,35379.04819,36156.41538,36822.37478,37358.48394,37793.42261,38140.77746
OECD ENV-Growth 2025,SSP3,1,Thailand,THA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,19045.53288,21982.84677,24497.73552,26497.33024,28235.01411,29949.75446,31559.05311,33041.52673,34375.51159,35463.71963,36413.96962,37214.07665,37899.51695,38451.30858,38898.97024,39256.48605
OECD ENV-Growth 2025,SSP3,1,Timor-Leste,TLS,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2010.470553,2157.294825,2383.703663,2627.360238,2881.930784,3184.533749,3547.776925,3967.513439,4465.350295,5052.358772,5743.310786,6540.891755,7445.588028,8470.377278,9623.901191,10911.0858
OECD ENV-Growth 2025,SSP3,1,Timor-Leste,TLS,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2683.247243,2879.204266,3181.377749,3506.570692,3846.329817,4250.194758,4734.992334,5295.187978,5959.619182,6743.062081,7665.23181,8729.712429,9937.153034,11304.8741,12844.40914,14562.33262
OECD ENV-Growth 2025,SSP3,1,Timor-Leste,TLS,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3000.962102,3220.121779,3558.074673,3921.772688,4301.761622,4753.446939,5295.647869,5922.174516,6665.278927,7541.486833,8572.847777,9763.370195,11113.78004,12643.44865,14365.27519,16286.61258
OECD ENV-Growth 2025,SSP3,1,Togo,TGO,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2371.023657,2783.584713,3258.60154,3689.440949,4100.783826,4520.04677,4955.255156,5406.123219,5872.652568,6373.829707,6903.800473,7462.609817,8027.799199,8595.597391,9173.837161,9779.098534
OECD ENV-Growth 2025,SSP3,1,Togo,TGO,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2433.917969,2857.422712,3345.039944,3787.307896,4209.562148,4639.946557,5086.699379,5549.52727,6028.431882,6542.903359,7086.932251,7660.564698,8240.746422,8823.606157,9417.184447,10038.50112
OECD ENV-Growth 2025,SSP3,1,Togo,TGO,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2430.79197,2853.752786,3340.743748,3782.443674,4204.155604,4633.987249,5080.166285,5542.399744,6020.689276,6534.499992,7077.830161,7650.725865,8230.162433,8812.273573,9405.089502,10025.60819
OECD ENV-Growth 2025,SSP3,1,Tonga,TON,USD_2010/yr,GDP|PPP [per capita],ANNUAL,5029.654749,5142.050511,5518.568263,5899.160598,6279.434382,6748.633346,7355.418574,8075.242912,8882.287799,9749.097468,10685.5432,11720.8635,12876.5666,14175.15647,15598.82138,17135.98563
OECD ENV-Growth 2025,SSP3,1,Tonga,TON,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5473.684667,5596.002995,6005.760633,6419.952567,6833.797828,7344.418796,8004.772471,8788.144618,9666.437353,10609.77105,11628.88844,12755.60928,14013.34062,15426.57309,16975.92254,18648.79131
OECD ENV-Growth 2025,SSP3,1,Tonga,TON,USD_2017/yr,GDP|PPP [per capita],ANNUAL,5635.39805,5761.330125,6183.193555,6609.622288,7035.694106,7561.400752,8241.263776,9047.779705,9952.020534,10923.22388,11972.44986,13132.45831,14427.34779,15882.33251,17477.4556,19199.74726
OECD ENV-Growth 2025,SSP3,1,Trinidad and Tobago,TTO,USD_2010/yr,GDP|PPP [per capita],ANNUAL,25966.61158,27615.70159,29041.3708,30172.82109,30955.01787,31762.37395,32726.07892,33824.19141,34922.93704,35939.8882,36939.0631,37994.39865,39102.26544,40254.79509,41445.98423,42668.20143
OECD ENV-Growth 2025,SSP3,1,Trinidad and Tobago,TTO,USD_2015/yr,GDP|PPP [per capita],ANNUAL,22465.56026,23892.30517,25125.75287,26104.65089,26781.3849,27479.886,28313.65562,29263.71074,30214.31364,31094.15033,31958.60752,32871.65326,33830.14752,34827.28279,35857.86513,36915.29206
OECD ENV-Growth 2025,SSP3,1,Trinidad and Tobago,TTO,USD_2017/yr,GDP|PPP [per capita],ANNUAL,24454.14704,26007.18331,27349.81226,28415.35951,29151.99607,29912.32647,30819.89899,31854.05026,32888.79778,33846.51509,34787.49154,35781.35747,36824.69489,37910.0937,39031.90023,40182.92755
OECD ENV-Growth 2025,SSP3,1,Tunisia,TUN,USD_2010/yr,GDP|PPP [per capita],ANNUAL,9977.429637,10888.68852,11913.50232,12932.96366,13811.72798,14582.5214,15324.7782,16042.07914,16722.54176,17334.64539,17843.4218,18246.09018,18577.88694,18875.47767,19164.21253,19449.30025
OECD ENV-Growth 2025,SSP3,1,Tunisia,TUN,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10833.97767,11823.46682,12936.25941,14043.24005,14997.44502,15834.40996,16640.38844,17419.26863,18158.148,18822.79985,19375.25399,19812.49086,20172.77191,20495.91037,20809.43271,21118.9948
OECD ENV-Growth 2025,SSP3,1,Tunisia,TUN,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11170.13161,12190.32238,13337.64242,14478.97018,15462.78199,16325.71606,17156.70223,17959.74933,18721.55446,19406.82896,19976.4245,20427.22786,20798.68761,21131.85233,21455.10257,21774.26967
OECD ENV-Growth 2025,SSP3,1,Turkey,TUR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,31406.82715,36512.33913,40813.42394,44244.73013,47594.14365,51071.78538,54803.85792,58631.01048,62261.80342,65530.27304,68556.78804,71429.62248,74257.12948,77062.97728,79829.69607,82539.14017
OECD ENV-Growth 2025,SSP3,1,Turkey,TUR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,35575.10261,41358.21186,46230.13136,50116.83629,53910.77985,57849.9699,62077.35852,66412.44606,70525.11337,74227.37027,77655.56061,80909.6741,84112.44436,87290.68083,90424.59512,93493.63331
OECD ENV-Growth 2025,SSP3,1,Turkey,TUR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,35858.60071,41687.79557,46598.53941,50516.2175,54340.39501,58310.97648,62572.05317,66941.68704,71087.12821,74818.8884,78274.398,81554.44353,84782.73667,87986.30052,91145.18899,94238.68435
OECD ENV-Growth 2025,SSP3,1,Turkmenistan,TKM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,16179.56946,16738.24218,17756.88304,18375.05548,18607.99133,18817.51476,18877.65381,19029.22077,19223.44698,19318.90474,19284.15433,19185.66607,19082.78107,19018.77454,18986.47903,18964.04541
OECD ENV-Growth 2025,SSP3,1,Turkmenistan,TKM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,15531.1763,16067.46031,17045.27934,17638.67863,17862.27962,18063.40644,18121.13543,18266.62837,18453.071,18544.70332,18511.34552,18416.80416,18318.04226,18256.60077,18225.5995,18204.0649
OECD ENV-Growth 2025,SSP3,1,Turkmenistan,TKM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,15976.57115,16528.23443,17534.09483,18144.51132,18374.52462,18581.41924,18640.80376,18790.46907,18982.2584,19076.5185,19042.20409,18944.95152,18843.35737,18780.1539,18748.26359,18726.11144
OECD ENV-Growth 2025,SSP3,1,Uganda,UGA,USD_2010/yr,GDP|PPP [per capita],ANNUAL,3049.779846,3646.221157,4241.836986,4680.844372,5024.66506,5323.250703,5615.029926,5892.20396,6178.879689,6452.303946,6739.975293,7037.174363,7353.085799,7677.961125,7991.038094,8279.39705
OECD ENV-Growth 2025,SSP3,1,Uganda,UGA,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2712.51768,3243.001086,3772.750297,4163.209726,4469.008748,4734.575076,4994.087678,5240.610216,5495.583696,5738.771129,5994.630127,6258.963218,6539.939353,6828.8881,7107.343221,7363.813787
OECD ENV-Growth 2025,SSP3,1,Uganda,UGA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2653.727011,3172.712807,3690.980319,4072.976994,4372.148177,4631.958664,4885.846632,5127.02608,5376.473307,5614.389934,5864.703486,6123.307464,6398.193768,6680.879887,6953.299816,7204.211681
OECD ENV-Growth 2025,SSP3,1,Ukraine,UKR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,8207.812578,10077.59813,11712.47102,12926.80408,13742.27461,14469.85274,15240.256,16051.92694,16862.38479,17609.02535,18265.5778,18854.2397,19436.39499,20049.21439,20690.64323,21346.25928
OECD ENV-Growth 2025,SSP3,1,Ukraine,UKR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10606.32122,13022.50044,15135.12019,16704.30886,17758.07835,18698.27128,19693.80381,20742.66337,21789.95535,22754.78118,23603.19312,24363.87536,25116.1496,25908.0487,26736.91757,27584.11947
OECD ENV-Growth 2025,SSP3,1,Ukraine,UKR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11713.29818,14381.65293,16714.76586,18447.73004,19611.48097,20649.80141,21749.23723,22907.56578,24064.16315,25129.68742,26066.64773,26906.72204,27737.51079,28612.06005,29527.43759,30463.06156
OECD ENV-Growth 2025,SSP3,1,United Arab Emirates,ARE,USD_2010/yr,GDP|PPP [per capita],ANNUAL,96821.54531,114902.1286,129262.239,137380.2383,141581.6369,142718.4203,142306.7376,141679.5568,141178.8603,140153.706,138269.9529,135912.5668,132749.8995,128926.395,124909.0417,121213.4115
OECD ENV-Growth 2025,SSP3,1,United Arab Emirates,ARE,USD_2015/yr,GDP|PPP [per capita],ANNUAL,82832.26324,98300.46948,110585.7562,117530.8247,121125.1833,122097.7183,121745.5176,121208.9552,120780.6019,119903.5672,118291.9886,116275.21,113569.5013,110298.4368,106861.5316,103699.8653
OECD ENV-Growth 2025,SSP3,1,United Arab Emirates,ARE,USD_2017/yr,GDP|PPP [per capita],ANNUAL,80896.57011,96003.30246,108001.4964,114784.2667,118294.6294,119244.4374,118900.4672,118376.4437,117958.1005,117101.5611,115527.6432,113557.9943,110915.5149,107720.8913,104364.3026,101276.5207
OECD ENV-Growth 2025,SSP3,1,United Kingdom,GBR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,41778.19552,44984.68751,47803.1185,50194.69347,52038.85372,53409.84239,54631.04488,55680.31665,56508.13992,56911.72619,56975.11318,56836.82331,56623.48567,56359.4484,55986.70594,55439.63571
OECD ENV-Growth 2025,SSP3,1,United Kingdom,GBR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,45781.49454,49295.24121,52383.74184,55004.48395,57025.35658,58527.71708,59865.93847,61015.75429,61922.90181,62365.1608,62434.62171,62283.08052,62049.3003,61759.96227,61351.50262,60752.01065
OECD ENV-Growth 2025,SSP3,1,United Kingdom,GBR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,48099.80914,51791.48731,55036.38555,57789.83859,59913.04555,61491.48361,62897.47077,64105.51174,65058.59602,65523.25042,65596.22874,65437.01371,65191.39516,64887.40544,64458.26193,63828.41247
OECD ENV-Growth 2025,SSP3,1,United States,USA,USD_2010/yr,GDP|PPP [per capita],ANNUAL,60483.86936,64904.20498,67517.27898,69008.8382,70189.26499,71393.14038,72760.79985,73940.7866,74856.9302,75447.09082,75910.72998,76408.8861,77004.03249,77647.54488,78258.25679,78815.29541
OECD ENV-Growth 2025,SSP3,1,United States,USA,USD_2015/yr,GDP|PPP [per capita],ANNUAL,65669.05513,70468.33908,73305.42775,74924.85596,76206.47886,77513.56057,78998.46732,80279.61245,81274.29558,81915.04973,82418.43593,82959.29818,83605.46553,84304.14521,84967.21248,85572.00513
OECD ENV-Growth 2025,SSP3,1,United States,USA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,67480.29369,72411.94818,75327.28747,76991.38164,78308.35338,79651.48611,81177.34853,82493.82932,83515.94712,84174.37411,84691.64436,85247.42429,85911.41378,86629.36397,87310.7195,87932.19312
OECD ENV-Growth 2025,SSP3,1,United States Virgin Islands,VIR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,32749.88297,35330.55378,37483.16296,39870.58662,42295.03165,44595.87133,46738.13541,48792.67974,50745.29413,52442.30124,53858.23007,55067.42405,56174.19447,57246.57496,58307.49648,59358.14086
OECD ENV-Growth 2025,SSP3,1,Uruguay,URY,USD_2010/yr,GDP|PPP [per capita],ANNUAL,24744.98369,27661.45101,30052.72323,31982.51603,33777.25875,35548.14224,37323.01414,38949.87187,40411.50508,41565.26362,42474.32058,43172.82484,43723.61176,44139.69205,44410.18072,44522.16652
OECD ENV-Growth 2025,SSP3,1,Uruguay,URY,USD_2015/yr,GDP|PPP [per capita],ANNUAL,25589.50237,28605.50546,31078.38913,33074.0436,34930.03889,36761.36066,38596.80695,40279.18752,41790.70464,42983.83968,43923.92174,44646.26517,45215.84983,45646.13047,45925.85063,46041.65837
OECD ENV-Growth 2025,SSP3,1,Uruguay,URY,USD_2017/yr,GDP|PPP [per capita],ANNUAL,26301.61869,29401.55249,31943.2527,33994.44315,35902.08792,37784.37255,39670.89647,41400.09509,42953.6754,44180.01355,45146.25664,45888.70177,46474.13709,46916.39178,47203.89611,47322.92661
OECD ENV-Growth 2025,SSP3,1,Uzbekistan,UZB,USD_2010/yr,GDP|PPP [per capita],ANNUAL,10346.38685,12494.22133,14431.63658,15824.50009,16750.01573,17511.86431,18333.76373,19283.46284,20367.00101,21507.81455,22663.2514,23837.68864,25082.00654,26410.89463,27797.6552,29231.59457
OECD ENV-Growth 2025,SSP3,1,Uzbekistan,UZB,USD_2015/yr,GDP|PPP [per capita],ANNUAL,9778.827187,11808.84042,13639.97714,14956.43396,15831.17967,16551.23642,17328.04986,18225.65243,19249.75221,20327.98548,21420.03988,22530.05238,23706.11219,24962.10301,26272.79168,27628.07111
OECD ENV-Growth 2025,SSP3,1,Uzbekistan,UZB,USD_2017/yr,GDP|PPP [per capita],ANNUAL,9370.309791,11315.51779,13070.15749,14331.61839,15169.82099,15859.79685,16604.15837,17464.26296,18445.58025,19478.76956,20525.20262,21588.84357,22715.77265,23919.29357,25175.2273,26473.88897
OECD ENV-Growth 2025,SSP3,1,Vanuatu,VUT,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2210.782315,2327.461452,2661.748778,2992.879402,3284.066813,3614.530184,4030.776631,4542.008429,5176.512865,5944.06413,6880.174934,7991.693941,9295.933639,10814.42155,12586.51684,14663.52062
OECD ENV-Growth 2025,SSP3,1,Vanuatu,VUT,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2406.762465,2533.784906,2897.705941,3258.190441,3575.190865,3934.94896,4388.094581,4944.645759,5635.397377,6470.990082,7490.084693,8700.136993,10119.99418,11773.09213,13702.27909,15963.4039
OECD ENV-Growth 2025,SSP3,1,Vanuatu,VUT,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2477.061469,2607.794102,2982.344889,3353.358763,3679.618436,4049.884688,4516.266217,5089.07367,5800.001417,6660.000908,7708.862203,8954.25886,10415.58858,12116.97178,14102.50827,16429.67816
OECD ENV-Growth 2025,SSP3,1,Viet Nam,VNM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,11321.37528,15164.30147,18782.96085,21503.39893,23646.7303,25538.93212,27343.85131,29013.76163,30548.46613,31909.00566,33021.88347,33898.29203,34596.06413,35168.02083,35656.98669,36092.23566
OECD ENV-Growth 2025,SSP3,1,Viet Nam,VNM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,12468.21134,16700.41941,20685.64283,23681.65667,26042.10386,28125.9825,30113.73694,31952.80634,33642.97379,35141.33366,36366.9441,37332.13135,38100.58658,38730.48152,39268.97879,39748.31774
OECD ENV-Growth 2025,SSP3,1,Viet Nam,VNM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,13281.40522,17789.64372,22034.78889,25226.20686,27740.60566,29960.39773,32077.79625,34036.81228,35837.21477,37433.29973,38738.84618,39766.98426,40585.5592,41256.53675,41830.15556,42340.75765
OECD ENV-Growth 2025,SSP3,1,Western Sahara,ESH,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1890.877434,1940.661686,2092.866837,2230.182062,2318.456138,2388.599102,2463.026225,2542.810603,2631.851259,2723.514061,2820.845356,2925.280437,3036.558605,3155.467586,3283.617897,3421.9397
OECD ENV-Growth 2025,SSP3,1,Yemen,YEM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1604.797924,1886.206801,2179.846272,2518.298227,2864.412667,3223.781862,3590.385993,3959.848607,4335.740323,4716.697724,5089.652032,5438.188275,5748.140967,6023.707585,6276.311126,6518.63709
OECD ENV-Growth 2025,SSP3,1,Yemen,YEM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1696.131677,1993.556357,2303.907711,2661.621959,3027.434786,3407.256734,3794.725381,4185.215195,4582.50001,4985.138813,5379.319043,5747.691506,6075.284514,6366.534435,6633.514384,6889.631829
OECD ENV-Growth 2025,SSP3,1,Yemen,YEM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1745.675699,2051.788157,2371.204877,2739.367961,3115.866184,3506.782735,3905.569344,4307.46537,4716.354878,5130.754764,5536.449003,5915.581628,6252.743631,6552.500965,6827.279401,7090.878038
OECD ENV-Growth 2025,SSP3,1,Zambia,ZMB,USD_2010/yr,GDP|PPP [per capita],ANNUAL,3556.691466,4025.35782,4504.943673,4871.680404,5174.04807,5470.191598,5779.995471,6087.997867,6411.430043,6739.643598,7100.693152,7473.913215,7837.265785,8177.02247,8492.591258,8798.859644
OECD ENV-Growth 2025,SSP3,1,Zambia,ZMB,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3483.095127,3942.063669,4411.725759,4770.873841,5066.984806,5357.000426,5660.393726,5962.022826,6278.762427,6600.184469,6953.763056,7319.260315,7675.094263,8007.82058,8316.859506,8616.790476
OECD ENV-Growth 2025,SSP3,1,Zambia,ZMB,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3495.598884,3956.21505,4427.563152,4788.000519,5085.174475,5376.231205,5680.713639,5983.425539,6301.302185,6623.878081,6978.725959,7345.535295,7702.64663,8036.567382,8346.715708,8647.723383
OECD ENV-Growth 2025,SSP3,1,Zimbabwe,ZWE,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2398.653522,2600.452658,2856.524016,3000.47781,3059.173432,3097.55889,3141.573174,3199.378882,3279.381141,3384.460375,3513.440727,3667.824233,3851.05588,4076.062748,4348.263764,4674.678544
OECD ENV-Growth 2025,SSP3,1,Zimbabwe,ZWE,USD_2015/yr,GDP|PPP [per capita],ANNUAL,2699.588072,2926.704885,3214.902899,3376.917105,3442.976667,3486.177956,3535.714263,3600.772262,3690.811587,3809.074039,3954.236238,4127.988665,4334.208515,4587.444696,4893.795992,5261.1627
OECD ENV-Growth 2025,SSP3,1,Zimbabwe,ZWE,USD_2017/yr,GDP|PPP [per capita],ANNUAL,2294.040679,2487.038719,2731.941997,2869.617513,2925.753233,2962.46458,3004.559263,3059.843881,3136.356989,3236.853387,3360.208499,3507.858853,3683.099191,3898.2928,4158.622271,4470.801074
OECD ENV-Growth 2025,SSP4,1,Albania,ALB,USD_2010/yr,GDP|PPP [per capita],ANNUAL,15432.88624,18937.72804,22905.28402,27203.85089,31603.68851,35817.75373,39924.56909,44103.95611,48451.08938,52980.57793,57359.63775,61588.41149,65726.63382,69903.04323,74116.19131,78372.95228
OECD ENV-Growth 2025,SSP4,1,Albania,ALB,USD_2015/yr,GDP|PPP [per capita],ANNUAL,16746.84149,20550.08536,24855.43888,29519.98554,34294.42514,38867.27569,43323.74512,47858.96497,52576.21296,57491.34198,62243.23475,66832.0461,71322.59649,75854.58521,80426.44054,85045.62194
OECD ENV-Growth 2025,SSP4,1,Albania,ALB,USD_2017/yr,GDP|PPP [per capita],ANNUAL,17481.41035,21451.47639,25945.67619,30814.82446,35798.68592,40572.116,45224.06013,49958.20891,54882.37016,60013.09211,64973.41777,69763.50873,74451.02872,79181.80465,83954.19585,88775.98899
OECD ENV-Growth 2025,SSP4,1,Algeria,DZA,USD_2010/yr,GDP|PPP [per capita],ANNUAL,14116.87245,14450.47035,15169.71704,15629.87767,16026.69345,16635.40653,17619.07079,18977.92786,20714.74942,22656.98939,24768.91541,27059.62385,29636.1445,32633.75515,36125.86157,40110.6513
OECD ENV-Growth 2025,SSP4,1,Algeria,DZA,USD_2015/yr,GDP|PPP [per capita],ANNUAL,12147.03898,12434.08746,13052.97225,13448.9232,13790.36829,14314.14305,15160.54923,16329.79475,17824.26452,19495.48913,21312.72222,23283.79087,25500.7902,28080.12167,31084.9482,34513.71023
OECD ENV-Growth 2025,SSP4,1,Algeria,DZA,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11625.13995,11899.85536,12492.14968,12871.08855,13197.86341,13699.13412,14509.17436,15628.1831,17058.44279,18657.86303,20397.01847,22283.39991,24405.14559,26873.65577,29749.37955,33030.8244
OECD ENV-Growth 2025,SSP4,1,Angola,AGO,USD_2010/yr,GDP|PPP [per capita],ANNUAL,5073.527339,5222.742439,5496.052901,5756.776958,6125.591605,6646.338485,7329.079659,8134.04014,9079.675846,10169.2974,11414.7744,12834.59409,14447.23778,16271.08537,18250.43289,20372.27093
OECD ENV-Growth 2025,SSP4,1,Angola,AGO,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5408.311571,5567.372851,5858.718109,6136.64643,6529.797859,7084.906994,7812.699858,8670.776852,9678.811733,10840.33358,12167.99523,13681.50383,15400.56021,17344.75709,19454.7148,21716.56546
OECD ENV-Growth 2025,SSP4,1,Angola,AGO,USD_2017/yr,GDP|PPP [per capita],ANNUAL,5918.575652,6092.644066,6411.477205,6715.627543,7145.872074,7753.354718,8549.813477,9488.84843,10591.98952,11863.09878,13316.02283,14972.32813,16853.57426,18981.20248,21290.23075,23765.4828
OECD ENV-Growth 2025,SSP4,1,Antigua and Barbuda,ATG,USD_2010/yr,GDP|PPP [per capita],ANNUAL,27660.99698,30969.71531,35075.60906,40098.62982,46240.98665,53096.62662,60663.88006,68934.84949,78098.19997,87958.67252,98649.48312,110201.7509,122708.7548,136257.0117,150915.4922,166730.0856
OECD ENV-Growth 2025,SSP4,1,Antigua and Barbuda,ATG,USD_2015/yr,GDP|PPP [per capita],ANNUAL,24844.80687,27816.66171,31504.53086,36016.15351,41533.15166,47690.81297,54487.63777,61916.53262,70146.95444,79003.52372,88605.89361,98982.01496,110215.67,122384.567,135550.6549,149755.1509
OECD ENV-Growth 2025,SSP4,1,Antigua and Barbuda,ATG,USD_2017/yr,GDP|PPP [per capita],ANNUAL,24433.15704,27355.77167,30982.53707,35419.40734,40844.99518,46900.63114,53584.84038,60890.647,68984.70021,77694.52634,87137.79603,97341.99699,108389.5233,120356.7957,133304.7367,147273.8805
OECD ENV-Growth 2025,SSP4,1,Argentina,ARG,USD_2010/yr,GDP|PPP [per capita],ANNUAL,17109.79652,18805.31443,20394.86798,22317.28324,24761.68045,27705.56918,31133.15744,34967.44813,39215.72074,43839.28392,48814.01537,54170.42367,59962.12445,66216.14074,72919.66996,80033.86647
OECD ENV-Growth 2025,SSP4,1,Argentina,ARG,USD_2015/yr,GDP|PPP [per capita],ANNUAL,18714.96921,20569.55382,22308.23293,24411.0015,27084.72229,30304.79488,34053.94576,38247.95428,42894.78284,47952.11022,53393.55108,59252.47619,65587.53117,72428.27426,79760.70179,87542.32376
